policy_id,layer,source_path,source_line,source_qualname,source_kind,source_signature,source_export_status,destination_path,destination_qualname,destination_signature,policy_status,evidence,rationale,human_review,review_reason,signature_check
794107691c9df73a029d,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,23,InvocationResult,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/result_collector.py,InvocationResult,(),supported_public,imported by 2 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
37ebff212a3864174ca1,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,29,PrefillResultAssembler,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/result_collector.py,PrefillResultAssembler,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
3329ca2cc5b2e9e4c397,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,32,PrefillResultAssembler.__init__,method,"(self, config: PrefillRuntimeConfig, *, postprocessor: PrefillPostprocessor, release_transient: Callable[[Any], list[BaseException]]) -> None",class_member,src/tt_transformers/llm_runtime/prefill/result_collector.py,PrefillResultAssembler.__init__,"(self, config: PrefillRuntimeConfig, *, postprocessor: PrefillPostprocessor, release_transient: Callable[[Any], list[BaseException]]) -> None",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/result_collector.py::PrefillResultAssembler,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
0081b940f0b29eb5c46c,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,43,PrefillResultAssembler.configure,method,"(self, config: PrefillRuntimeConfig) -> None",class_member,src/tt_transformers/llm_runtime/prefill/result_collector.py,PrefillResultAssembler.configure,"(self, config: PrefillRuntimeConfig) -> None",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/result_collector.py::PrefillResultAssembler,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
c2feb8c399907696d9ee,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,46,PrefillResultAssembler.assemble,method,"(self, prepared_results: Iterable[tuple[PreparedPrefill, InvocationResult]], *, batch_size: int, sampling_params: SamplingParams | None=None) -> torch.Tensor | tuple[torch.Tensor, Any]",class_member,src/tt_transformers/llm_runtime/prefill/result_collector.py,PrefillResultAssembler.assemble,"(self, prepared_results: Iterable[tuple[PreparedPrefill, InvocationResult]], *, batch_size: int, sampling_params: SamplingParams | None=None) -> torch.Tensor | tuple[torch.Tensor, Any]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/result_collector.py::PrefillResultAssembler,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
9e15135e6551b2f8f700,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,138,concat_host_output,function,"(value, cluster_shape)",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/result_collector.py,concat_host_output,"(value, cluster_shape)",private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
709aef6cb7d4ca077ea6,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,147,process_output_prefill,function,"(value, row, vocab_size, cluster_shape)",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/result_collector.py,process_output_prefill,"(value, row, vocab_size, cluster_shape)",private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
b592e340089e254cf581,llm_runtime,models/common/llm_runtime/prefill/result_collector.py,154,process_output_tokens,function,"(value, batch_size, cluster_shape)",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/result_collector.py,process_output_tokens,"(value, batch_size, cluster_shape)",private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
bd2f64436e585c055e45,llm_runtime,models/common/llm_runtime/prefill/runtime.py,49,PrefillRuntime,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime,(),supported_public,imported by 5 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
058fa25420bdb7c62fe3,llm_runtime,models/common/llm_runtime/prefill/runtime.py,63,PrefillRuntime.__init__,method,"(self, config: PrefillRuntimeConfig) -> None",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.__init__,"(self, config: PrefillRuntimeConfig) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
25f963e9cd796a66f2bd,llm_runtime,models/common/llm_runtime/prefill/runtime.py,109,PrefillRuntime.transient_orphan_count,method,(self) -> int,class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.transient_orphan_count,(self) -> int,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
36fe53b94e955f87c9dc,llm_runtime,models/common/llm_runtime/prefill/runtime.py,114,PrefillRuntime.configure_page_table_layout,method,"(self, layout: PageTableLayout) -> None",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.configure_page_table_layout,"(self, layout: PageTableLayout) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
8079cee0f96eee836408,llm_runtime,models/common/llm_runtime/prefill/runtime.py,121,PrefillRuntime.can_trace,method,"(self, *, tokens: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None) -> bool",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.can_trace,"(self, *, tokens: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None) -> bool",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
69bffb059165e3658347,llm_runtime,models/common/llm_runtime/prefill/runtime.py,162,PrefillRuntime.prepare,method,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, sampling_params: SamplingParams | None=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None) -> tuple[PreparedPrefill, ...]",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.prepare,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, sampling_params: SamplingParams | None=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None) -> tuple[PreparedPrefill, ...]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
fac514adb9eebbd7e48f,llm_runtime,models/common/llm_runtime/prefill/runtime.py,272,PrefillRuntime.invoke,method,"(self, prepared: PreparedPrefill, *, count_tokens: bool=True) -> prefill_result_collector.InvocationResult",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.invoke,"(self, prepared: PreparedPrefill, *, count_tokens: bool=True) -> prefill_result_collector.InvocationResult",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
a90fc977293b3c2f09a3,llm_runtime,models/common/llm_runtime/prefill/runtime.py,289,PrefillRuntime.capture_plan,method,"(self, prepared: PreparedPrefill) -> prefill_trace.PrefillCapturePlan",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.capture_plan,"(self, prepared: PreparedPrefill) -> prefill_trace.PrefillCapturePlan",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
d48eb1cf60be0d88201f,llm_runtime,models/common/llm_runtime/prefill/runtime.py,295,PrefillRuntime.refresh_trace,method,"(self, prepared: PreparedPrefill, persistent: prefill_trace.PrefillHiddenPersistentInputs, workspace: prefill_trace.PrefillReplayState, chunk: PrefillChunk | None=None) -> None",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.refresh_trace,"(self, prepared: PreparedPrefill, persistent: prefill_trace.PrefillHiddenPersistentInputs, workspace: prefill_trace.PrefillReplayState, chunk: PrefillChunk | None=None) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
91daa699ae0145e0ce72,llm_runtime,models/common/llm_runtime/prefill/runtime.py,306,PrefillRuntime.finish_trace,method,"(self, prepared: PreparedPrefill, hidden: Any, workspace: prefill_trace.PrefillReplayState) -> prefill_result_collector.InvocationResult",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.finish_trace,"(self, prepared: PreparedPrefill, hidden: Any, workspace: prefill_trace.PrefillReplayState) -> prefill_result_collector.InvocationResult",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
1cb5ecdde35eea2208fa,llm_runtime,models/common/llm_runtime/prefill/runtime.py,317,PrefillRuntime.assemble,method,"(self, prepared_results: Iterable[tuple[PreparedPrefill, prefill_result_collector.InvocationResult]], *, batch_size: int, sampling_params: SamplingParams | None=None) -> torch.Tensor | tuple[torch.Tensor, Any]",class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.assemble,"(self, prepared_results: Iterable[tuple[PreparedPrefill, prefill_result_collector.InvocationResult]], *, batch_size: int, sampling_params: SamplingParams | None=None) -> torch.Tensor | tuple[torch.Tensor, Any]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
0eb0e44046c609e15350,llm_runtime,models/common/llm_runtime/prefill/runtime.py,332,PrefillRuntime.cleanup,method,(self) -> None,class_member,src/tt_transformers/llm_runtime/prefill/runtime.py,PrefillRuntime.cleanup,(self) -> None,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/runtime.py::PrefillRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
0f87117b90ba6bc8f46c,llm_runtime,models/common/llm_runtime/prefill/sampling_helpers.py,17,SamplingPath,constant_or_value," = Literal['logits', 'argmax', 'topk']",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/sampling_helpers.py,SamplingPath," = Literal['logits', 'argmax', 'topk']",supported_public,imported by 2 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
302df9f567ea177796e5,llm_runtime,models/common/llm_runtime/prefill/sequence_runner.py,18,PrefillSequenceRunner,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/sequence_runner.py,PrefillSequenceRunner,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
57fe884e2dedd05c71ab,llm_runtime,models/common/llm_runtime/prefill/sequence_runner.py,21,PrefillSequenceRunner.__init__,method,"(self, *, input_stager: PrefillInputStager, postprocessor: PrefillPostprocessor, run_hidden_body: Callable[[PrefillRequest, PrefillDeviceInputs], Any], run_chunk_body: Callable[[PreparedPrefill, PrefillChunk, PrefillDeviceInputs, PrefillPositionInputs], Any], release_transient: Callable[[Any], list[BaseException]]) -> None",class_member,src/tt_transformers/llm_runtime/prefill/sequence_runner.py,PrefillSequenceRunner.__init__,"(self, *, input_stager: PrefillInputStager, postprocessor: PrefillPostprocessor, run_hidden_body: Callable[[PrefillRequest, PrefillDeviceInputs], Any], run_chunk_body: Callable[[PreparedPrefill, PrefillChunk, PrefillDeviceInputs, PrefillPositionInputs], Any], release_transient: Callable[[Any], list[BaseException]]) -> None",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/sequence_runner.py::PrefillSequenceRunner,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
667c9c229e24901116e0,llm_runtime,models/common/llm_runtime/prefill/sequence_runner.py,36,PrefillSequenceRunner.run,method,"(self, prepared: PreparedPrefill, *, count_tokens: bool=True) -> InvocationResult",class_member,src/tt_transformers/llm_runtime/prefill/sequence_runner.py,PrefillSequenceRunner.run,"(self, prepared: PreparedPrefill, *, count_tokens: bool=True) -> InvocationResult",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/sequence_runner.py::PrefillSequenceRunner,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
defb1a0c11705e17fc96,llm_runtime,models/common/llm_runtime/prefill/signatures.py,16,PrefillVariant,constant_or_value," = Literal['regular-single', 'regular-batched', 'chunked']",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,PrefillVariant," = Literal['regular-single', 'regular-batched', 'chunked']",private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
f513777cab615956c373,llm_runtime,models/common/llm_runtime/prefill/signatures.py,20,PrefillProgramSignature,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,PrefillProgramSignature,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
06343d65dd75aa526695,llm_runtime,models/common/llm_runtime/prefill/signatures.py,39,PrefillProgramSignature.key_material,method,"(self) -> tuple[tuple[str, str | int | None], ...]",class_member,src/tt_transformers/llm_runtime/prefill/signatures.py,PrefillProgramSignature.key_material,"(self) -> tuple[tuple[str, str | int | None], ...]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/signatures.py::PrefillProgramSignature,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
c2a4b11fbb9bc036be0f,llm_runtime,models/common/llm_runtime/prefill/signatures.py,57,PrefillTraceSignature,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,PrefillTraceSignature,(),supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
c5e1ac5c22db77fc0d77,llm_runtime,models/common/llm_runtime/prefill/signatures.py,69,PrefillTraceSignature.key_material,method,"(self) -> tuple[tuple[str, str | int | None], ...]",class_member,src/tt_transformers/llm_runtime/prefill/signatures.py,PrefillTraceSignature.key_material,"(self) -> tuple[tuple[str, str | int | None], ...]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/prefill/signatures.py::PrefillTraceSignature,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
328c7f75c91717deb26b,llm_runtime,models/common/llm_runtime/prefill/signatures.py,87,PreparedPrefill,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,PreparedPrefill,(),supported_public,imported by 5 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
663f9ffa8cf9cae65c02,llm_runtime,models/common/llm_runtime/prefill/signatures.py,98,build_program_signatures,function,"(request: PrefillRequest, sampling_path: SamplingPath, *, static_q128_topk_supported: bool, penalties_enabled: bool=False, logprobs_enabled: bool=False) -> tuple[PrefillProgramSignature, ...]",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,build_program_signatures,"(request: PrefillRequest, sampling_path: SamplingPath, *, static_q128_topk_supported: bool, penalties_enabled: bool=False, logprobs_enabled: bool=False) -> tuple[PrefillProgramSignature, ...]",supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
f5cd77981cb2792a0d0f,llm_runtime,models/common/llm_runtime/prefill/signatures.py,149,build_trace_signature,function,"(request: PrefillRequest, *, trace_enabled: bool, sampling_path: SamplingPath='logits', penalties_enabled: bool=False, logprobs_enabled: bool=False) -> PrefillTraceSignature | None",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,build_trace_signature,"(request: PrefillRequest, *, trace_enabled: bool, sampling_path: SamplingPath='logits', penalties_enabled: bool=False, logprobs_enabled: bool=False) -> PrefillTraceSignature | None",supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
0b60cb377d0f17ed92c6,llm_runtime,models/common/llm_runtime/prefill/signatures.py,178,capture_schema_fingerprint,function,"(prepared: PreparedPrefill) -> tuple[Any, ...]",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,capture_schema_fingerprint,"(prepared: PreparedPrefill) -> tuple[Any, ...]",supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
2700e5d1df7e732db73d,llm_runtime,models/common/llm_runtime/prefill/signatures.py,194,workspace_fingerprint,function,"(prepared: PreparedPrefill, *, sampling_output_rows: int) -> tuple[Any, ...]",candidate_no___all__,src/tt_transformers/llm_runtime/prefill/signatures.py,workspace_fingerprint,"(prepared: PreparedPrefill, *, sampling_output_rows: int) -> tuple[Any, ...]",supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
f053fae0a5cc60a4c168,llm_runtime,models/common/llm_runtime/prefill/trace.py,36,PrefillHiddenPersistentInputs,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillHiddenPersistentInputs,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
e1081a148615e6f4ded4,llm_runtime,models/common/llm_runtime/prefill/trace.py,41,PrefillHiddenPersistentInputs.owned_tensor_values,method,"(self) -> tuple[Any, ...]",class_member,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillHiddenPersistentInputs.owned_tensor_values,"(self) -> tuple[Any, ...]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/trace.py::PrefillHiddenPersistentInputs,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
cef6608ec6bfc4b2866a,llm_runtime,models/common/llm_runtime/prefill/trace.py,46,PrefillReplayState,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillReplayState,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
aec2c85f9015270765a7,llm_runtime,models/common/llm_runtime/prefill/trace.py,55,PrefillReplayState.owned_tensor_values,method,"(self) -> tuple[Any, ...]",class_member,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillReplayState.owned_tensor_values,"(self) -> tuple[Any, ...]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/trace.py::PrefillReplayState,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
3bf84c1337d39f8f911d,llm_runtime,models/common/llm_runtime/prefill/trace.py,60,PrefillReplayOwnership,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillReplayOwnership,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
778f1e40941021302522,llm_runtime,models/common/llm_runtime/prefill/trace.py,70,PrefillCapturePlan,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillCapturePlan,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
f4b52f5fda3207ba8f2c,llm_runtime,models/common/llm_runtime/prefill/trace.py,85,PrefillTraceHooks,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillTraceHooks,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
4a4376f8267610e8d759,llm_runtime,models/common/llm_runtime/prefill/trace.py,96,PrefillTraceLifecycle,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillTraceLifecycle,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
96a6a3bf5e7e3d99de96,llm_runtime,models/common/llm_runtime/prefill/trace.py,99,PrefillTraceLifecycle.__init__,method,"(self, *, hooks: PrefillTraceHooks) -> None",class_member,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillTraceLifecycle.__init__,"(self, *, hooks: PrefillTraceHooks) -> None",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/trace.py::PrefillTraceLifecycle,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
2335d424a59e0a31f1eb,llm_runtime,models/common/llm_runtime/prefill/trace.py,102,PrefillTraceLifecycle.capture_plan,method,"(self, prepared: PreparedPrefill) -> PrefillCapturePlan",class_member,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillTraceLifecycle.capture_plan,"(self, prepared: PreparedPrefill) -> PrefillCapturePlan",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/trace.py::PrefillTraceLifecycle,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
8e8b1f7cdb6b148fb772,llm_runtime,models/common/llm_runtime/prefill/trace.py,145,PrefillTraceLifecycle.refresh,method,"(self, prepared: PreparedPrefill, persistent: PrefillHiddenPersistentInputs, state: PrefillReplayState, chunk: PrefillChunk | None=None) -> None",class_member,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillTraceLifecycle.refresh,"(self, prepared: PreparedPrefill, persistent: PrefillHiddenPersistentInputs, state: PrefillReplayState, chunk: PrefillChunk | None=None) -> None",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/trace.py::PrefillTraceLifecycle,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
4494785f995eb211ae93,llm_runtime,models/common/llm_runtime/prefill/trace.py,180,PrefillTraceLifecycle.finish,method,"(self, prepared: PreparedPrefill, hidden: Any, state: PrefillReplayState) -> InvocationResult",class_member,src/tt_transformers/llm_runtime/prefill/trace.py,PrefillTraceLifecycle.finish,"(self, prepared: PreparedPrefill, hidden: Any, state: PrefillReplayState) -> InvocationResult",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/prefill/trace.py::PrefillTraceLifecycle,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
4234be351f2a3c277d07,llm_runtime,models/common/llm_runtime/program_compiler.py,31,ProgramKey,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/program_compiler.py,ProgramKey,(),supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
a1523e0a0c76d90ed886,llm_runtime,models/common/llm_runtime/program_compiler.py,40,ProgramKey.from_signature,method,"(cls, signature: Any) -> 'ProgramKey'",class_member,src/tt_transformers/llm_runtime/program_compiler.py,ProgramKey.from_signature,"(cls, signature: Any) -> 'ProgramKey'",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/program_compiler.py::ProgramKey,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
c0b129ba3ae35180dd1e,llm_runtime,models/common/llm_runtime/program_compiler.py,45,OutputSpec,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/program_compiler.py,OutputSpec,(),supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
c6558ebd0177d782da08,llm_runtime,models/common/llm_runtime/program_compiler.py,52,OutputSpec.from_value,method,"(cls, value: Any) -> 'OutputSpec'",class_member,src/tt_transformers/llm_runtime/program_compiler.py,OutputSpec.from_value,"(cls, value: Any) -> 'OutputSpec'",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/program_compiler.py::OutputSpec,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
d182824d82eaa1ecaf52,llm_runtime,models/common/llm_runtime/program_compiler.py,71,CompiledProgram,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/program_compiler.py,CompiledProgram,(),supported_public,imported by 2 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
b47cdc0e24c2d7f4501c,llm_runtime,models/common/llm_runtime/program_compiler.py,79,ProgramCompiler,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/program_compiler.py,ProgramCompiler,(),supported_public,imported by 6 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
e87d45e84b37c73d3d71,llm_runtime,models/common/llm_runtime/program_compiler.py,89,ProgramCompiler.__init__,method,"(self, mesh_device: Any, bound_cache_context: Callable[[], Any])",class_member,src/tt_transformers/llm_runtime/program_compiler.py,ProgramCompiler.__init__,"(self, mesh_device: Any, bound_cache_context: Callable[[], Any])",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/program_compiler.py::ProgramCompiler,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
b85a248853dcff9a090b,llm_runtime,models/common/llm_runtime/program_compiler.py,103,ProgramCompiler.trace_capture_in_progress,method,(self) -> bool,class_member,src/tt_transformers/llm_runtime/program_compiler.py,ProgramCompiler.trace_capture_in_progress,(self) -> bool,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/program_compiler.py::ProgramCompiler,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
22ccc1d00e1eb844c1ac,llm_runtime,models/common/llm_runtime/program_compiler.py,107,ProgramCompiler.trace_active,method,(self) -> bool,class_member,src/tt_transformers/llm_runtime/program_compiler.py,ProgramCompiler.trace_active,(self) -> bool,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/program_compiler.py::ProgramCompiler,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
4d3da0f7266f0d2708c8,llm_runtime,models/common/llm_runtime/program_compiler.py,111,ProgramCompiler.compile_orphan_count,method,(self) -> int,class_member,src/tt_transformers/llm_runtime/program_compiler.py,ProgramCompiler.compile_orphan_count,(self) -> int,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/program_compiler.py::ProgramCompiler,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
