source_path,source_blob_sha,source_git_mode,category,disposition,destination_path,destination_sha256,destination_mode,raw_blob_size,destination_size,exact_raw_copy,transformation,boundary_cleanup
models/common/tests/models/qwen25_7b/test_demo_contract.py,653ce0b69b837b56d2d7c0aa916439c90748aeec,100644,test,renamed,tests/models/qwen25_7b/test_demo_contract.py,fb2053d9007a01a4d70f54ce3e5ef847de530a59a862a4a497a32129372131db,0644,16378,16382,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/models/qwen25_7b/test_hf_adaptor.py,8f6ab38839e22e46975e831a50586c85d4f52a37,100644,test,renamed,tests/models/qwen25_7b/test_hf_adaptor.py,f5da8d5e3385e35a46ed3f7e8e8802c9aa5086eeee7d54af61bb1182d6eeaac8,0644,10171,10181,false,content_preserving_path_move;mechanical_import_rewrites=5,false
models/tt_transformers/tests/reference_outputs/Qwen2.5-Coder-32B-Instruct.refpt,9e4a3e795f7a714a5c6fb786b99e6f46f8e79e7f,100644,qualification_asset,renamed,tests/models/qwen25_coder_32b/reference_outputs/Qwen2.5-Coder-32B-Instruct.refpt,7837114b73d99576c58dcf6645d32b1f42d1c9c78fe1db4f5377584b77955c82,0644,51301,51301,true,content_preserving_path_move,false
models/common/tests/models/qwen25_coder_32b/test_demo_contract.py,2084495c80feb7f8f0030abc9a334e164ad79d66,100644,test,renamed,tests/models/qwen25_coder_32b/test_demo_contract.py,1f1dc1edbaeed1c184e3ee86f2119cf2ee41db86c5d6f3e7a32c7c813ee0db70,0644,4352,4352,true,content_preserving_path_move,false
models/common/tests/models/qwen25_coder_32b/test_hf_adaptor.py,8f5482f8c57a627f821110838d1d3bab3c5ea51a,100644,test,renamed,tests/models/qwen25_coder_32b/test_hf_adaptor.py,ae7096db2d4a1b149d7604228e7b5b3b175e56777f92bde7ba07e8ddbf4bae01,0644,7046,7050,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/models/qwen25_coder_32b/test_model_runtime_surface.py,aa156ea5636e96ef867c1c4eec0d84404724b9ec,100644,test,renamed,tests/models/qwen25_coder_32b/test_model_runtime_surface.py,67ec002554c9f42992f4b3570888b6e5471766071b723ef6175d61942414d171,0644,5200,5202,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/tt_transformers/tests/reference_outputs/Qwen2-7B-Instruct.refpt,2e7b4e8e9d8239a70926fcb8b8588837b575dc3e,100644,qualification_asset,renamed,tests/models/qwen2_7b/reference_outputs/Qwen2-7B-Instruct.refpt,ba13403d788c8c7aeb872cf18373664a564d42f78020e588a37df6440da22ab9,0644,14965,14965,true,content_preserving_path_move,false
models/common/tests/models/qwen2_7b/test_demo_contract.py,1c5e4ae7745ced414e588da90f21a7d06ea0ad8d,100644,test,renamed,tests/models/qwen2_7b/test_demo_contract.py,823333181afd06c51ef028e719de3891aaf9bb0a496caa98dce96ed5a084cca7,0644,16365,16369,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/models/qwen2_7b/test_hf_adaptor.py,916021bc67bda67ed1c38cbb6658208f6473f735,100644,test,renamed,tests/models/qwen2_7b/test_hf_adaptor.py,9356cac4a2f7645e1421752651333b889eab1db5755332310b22689aeaa8589b,0644,10144,10154,false,content_preserving_path_move;mechanical_import_rewrites=5,false
models/tt_transformers/tests/reference_outputs/Qwen3-32B.refpt,3f812f572f02e91b7a5069e4fae2fe94fc349d2e,100644,qualification_asset,renamed,tests/models/qwen3_32b/reference_outputs/Qwen3-32B.refpt,d705dc91bde379e29c9cad92b94d4e1eb9dfeae2aa1256c5d47618625a6e7da5,0644,51069,51069,true,content_preserving_path_move,false
models/common/tests/models/qwen3_32b/test_demo_contract.py,74b2a7073af63da59bf3baa76553670b99799d33,100644,test,renamed,tests/models/qwen3_32b/test_demo_contract.py,b40ac084811f9db3d3224d7f8acb21a735906f6ecc036959839f5bcc27953066,0644,28025,28029,false,content_preserving_path_move;mechanical_import_rewrites=3,false
models/common/tests/models/qwen3_32b/test_hf_adaptor.py,de1a89cf9baaaa860d56a505b8eb6a9c83f82998,100644,test,renamed,tests/models/qwen3_32b/test_hf_adaptor.py,fcec3fa92e76e1eabd392446e71464ca22c6d14aec887c61fcf084c2087fe965,0644,6722,6730,false,content_preserving_path_move;mechanical_import_rewrites=4,false
models/common/tests/models/qwen3_32b/test_model_runtime_surface.py,e23f54e41465ab6879c21dcc103994dab9fb3ad1,100644,test,renamed,tests/models/qwen3_32b/test_model_runtime_surface.py,e8fd42b20d52afa2f8299a817d2d6686f5b5d376d883ca4250b2823a8a296424,0644,9573,9575,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/models/qwen3_32b/test_module_profiles.py,5cca3800f04971c34ccb2987b89ec9e56e68e87e,100644,test,renamed,tests/models/qwen3_32b/test_module_profiles.py,fc62a9f09954389893bfcfaf57b5b1e8cb28796cbd35be534f7f311bd25d2530,0644,11909,11925,false,content_preserving_path_move;mechanical_import_rewrites=8,false
models/common/tests/models/qwen3_32b/test_p150x4_smoke.py,076f1dffce6307b0d06002832bdddbb09b817e70,100644,test,renamed,tests/models/qwen3_32b/test_p150x4_smoke.py,18bfe6215c85abb0ca04b129069c36beffc942013a3b96105aa352f427ea6494,0644,6186,6176,false,content_preserving_path_move;mechanical_import_rewrites=5,false
models/common/tests/models/test_qwen2_executor_family.py,a4dc4a38981dc67eff4ace15c7d17aa2d897bb7a,100644,test,renamed,tests/models/test_qwen2_executor_family.py,53186ab4f00e8e22d75552eabba69da4ae87f42ed6d0bacc7c0390be906ed9de,0644,4394,4398,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/modules/attention/low_pcc_notes.md,5d8812e5ea8884845f2869487d211c67cb990e6b,100644,test,renamed,tests/modules/attention/low_pcc_notes.md,b1e3c3d06d05336e3fb5fa2338831a7ad47d4be6ded0f2e373f8a42c300f36bb,0644,6464,6464,true,content_preserving_path_move,false
models/common/tests/modules/attention/profiling/test_attention_1d_profiling.py,969f4617c3e5cd7776f23587ea386f2a822e143f,100644,test,renamed,tests/modules/attention/profiling/test_attention_1d_profiling.py,9997ee1508207392716f2bba7bf952aef728f57a424736070ab4c02ad04f3efe,0644,35150,35143,false,content_preserving_path_move;mechanical_import_rewrites=7,false
models/common/tests/modules/attention/test_attention_1d.py,e1a59e8bae604049920c74d0d78240b4ca69f623,100644,test,renamed,tests/modules/attention/test_attention_1d.py,789f665c7a7ee577511a29f421718ced5c81d9c7896183975b42bfd1af105d06,0644,133704,133704,false,content_preserving_path_move;mechanical_import_rewrites=10,false
models/common/tests/modules/attention/test_attention_1d_arch_config.py,09f77358cae63f24de061a2b29e2e8b5a7cbd89c,100644,test,renamed,tests/modules/attention/test_attention_1d_arch_config.py,3836302b7c565653fac8086544631ca249810e80629cb5eae4cfe03edd94de50,0644,9912,9916,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/modules/embedding/test_embedding_1d.py,6476e9d3e8baf9c0485462bb09add6737716c7fc,100644,test,renamed,tests/modules/embedding/test_embedding_1d.py,6fa0d70fd34be1cb052d5cd3078a055496de928b203ff70161a3a2687505592e,0644,26512,26515,false,content_preserving_path_move;mechanical_import_rewrites=4,false
models/common/tests/modules/lm_head/test_lm_head_1d.py,8e9553c1e1f417a8840f3d661b0f5d9aa60b39a0,100644,test,renamed,tests/modules/lm_head/test_lm_head_1d.py,e374383c0aed676ed5d5c928e17606764421760c09ae300bc7136c80d9da3287,0644,27978,27987,false,content_preserving_path_move;mechanical_import_rewrites=7,false
models/common/tests/modules/mlp/test_mlp_1d.py,d7b6eb622cb3c036e9ec2519e00e1953a053b52c,100644,test,renamed,tests/modules/mlp/test_mlp_1d.py,463d35d100287723d2f654c2c24197a7b2b91bde3142a3a2181492eca517c238,0644,71531,71542,false,content_preserving_path_move;mechanical_import_rewrites=11,false
models/common/tests/modules/mlp/test_mlp_1d_arch_config.py,625e4f42ea29c7f69132fa7a77d4c42328a8c546,100644,test,renamed,tests/modules/mlp/test_mlp_1d_arch_config.py,1145031f166c5d2151a73c766c98809d1c7a02ce2c4b51f02706a774eaf80965,0644,7129,7133,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/modules/mlp/test_mlp_2d.py,abc1babf662c10ea259a44c1bf0e9a50625652e8,100644,test,renamed,tests/modules/mlp/test_mlp_2d.py,f2daf5279ed21d7a01a3a1f3f58902865419d63c4d219015d7bd0e3471c6576c,0644,18641,18638,false,content_preserving_path_move;mechanical_import_rewrites=3,false
models/common/tests/modules/rmsnorm/test_rmsnorm_1d.py,1d4632b2daedfb94923033cc52ba650434f68fc5,100644,test,renamed,tests/modules/rmsnorm/test_rmsnorm_1d.py,b57e01ae06776d0d8bb548f0de83e5bcaf4c4adee15d2610827d396f79aef0b5,0644,69918,69923,false,content_preserving_path_move;mechanical_import_rewrites=5,false
models/common/tests/modules/rmsnorm/test_rmsnorm_2d.py,51968a9d5e309971dc76a5d55aba76a1211a1b53,100644,test,renamed,tests/modules/rmsnorm/test_rmsnorm_2d.py,f941c6b9eafdd1f54847cc088f843f658ade925c1af4c17498243c84d8580143,0644,11637,11640,false,content_preserving_path_move;mechanical_import_rewrites=4,false
models/common/tests/modules/rope/test_rope_1d.py,baf17654616e11fc35f1fdf0450cc429095f92e0,100644,test,renamed,tests/modules/rope/test_rope_1d.py,73a58de28223e35ead82ac6c1e9aeec1e48608c4de20dc05e992df2988d8d396,0644,43629,43634,false,content_preserving_path_move;mechanical_import_rewrites=5,false
models/common/tests/test_sampling.py,40c78fd5b78e34d41c9c3328b738fecae41d3954,100644,test,renamed,tests/modules/sampling/test_legacy_sampling.py,6d19942d736bed926ebcf7c0f347b8fd021aa3ac15c09fa3030d64dd2191d2c7,0644,56843,56835,false,content_preserving_path_move;mechanical_import_rewrites=6,false
models/common/tests/modules/sampling/test_params.py,1b3a2fc526fbe7684f431c6b4d4bdcd33644de02,100644,test,renamed,tests/modules/sampling/test_params.py,b8a0b11054c443a904d3579a682912fbaffccd462560373370224185c4d24a2b,0644,12096,12100,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/modules/sampling/test_penalties_1d.py,2a7c447674cd300c4308e3f5fbf4e7551f45691b,100644,test,renamed,tests/modules/sampling/test_penalties_1d.py,91555a02bf9d84c04c75a4ce4adf1db3564d604fddd3ae59850b182d33ed8398,0644,78199,78198,false,content_preserving_path_move;mechanical_import_rewrites=4,false
models/common/tests/modules/sampling/test_sampling_1d.py,e999d26d8e52307709a19b2ca2c1b99225119046,100644,test,renamed,tests/modules/sampling/test_sampling_1d.py,f83931cfe51b5e8401caa7d0e85d52a8e4e9698fd3a6fed5eddc1d94da8c2458,0644,71406,71416,false,content_preserving_path_move;mechanical_import_rewrites=3,false
models/common/tests/modules/sampling/test_sampling_1d_release.py,a22f1deb73cfc64e01979fb691ca4a96f8fcbd55,100644,test,renamed,tests/modules/sampling/test_sampling_1d_release.py,31b50ba5703c2c0d4c0a4de10bca170c7907e6361ef37a81cb3793ed72cc2858,0644,8536,8544,false,content_preserving_path_move;mechanical_import_rewrites=4,false
models/common/tests/modules/sampling/test_sampling_state_1d.py,acb276f437f959e4bc2b543fdba1328c7445a647,100644,test,renamed,tests/modules/sampling/test_sampling_state_1d.py,3879342066c933ab816ca3a9e191ffbcf71233709186b6ad00eab2d63c592714,0644,30223,30233,false,content_preserving_path_move;mechanical_import_rewrites=5,false
models/common/tests/test_sampling_vocab_padding.py,a5f4bde494f3df042410b41ae45891a206e6fbaa,100644,test,renamed,tests/modules/sampling/test_sampling_vocab_padding.py,e7f39174e7130d1be944103151f635ea3d221ec5e00d831c21d56fdf8066d901,0644,3742,3744,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/modules/sampling/test_seed_manager_1d.py,bcfe7ffcc19f0a1969091a2e9d37a636e90ea75f,100644,test,renamed,tests/modules/sampling/test_seed_manager_1d.py,61ad584902b9ab81374ca8eda06de63f909a2cad93047ad3c33edc2ddc236887,0644,11164,11168,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/test_tt_log_probs_state.py,23f99024cea4a523791ce8b4c8d40576a6a7c8ff,100644,test,renamed,tests/modules/sampling/test_tt_log_probs_state.py,3ff85f79880f72d931f044bdf31350fe95644e0027e3f51e681443b67d67d06d,0644,2329,2331,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/test_tt_sampling.py,d711d8357aebee186fca84c542c085860c9c3d19,100644,test,renamed,tests/modules/sampling/test_tt_sampling.py,0d24790e34130fb8a6f8558e75fe7d0232a9f432a01bcc6d02ed660c76b757a3,0644,96132,96136,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/modules/test_lazy_buffer.py,aa2a9e97105dbaf8ea26b24d7bb6972fbaf5ca9a,100644,test,renamed,tests/modules/test_lazy_buffer.py,00e5ad114190f3fffcc6186abf23fd0c66140181e17da52ef0d2860e8e0863cd,0644,8252,8254,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/test_lazy_weight.py,ee5a76e1aa90d432ce7715dd263fe075574af74b,100644,test,renamed,tests/modules/test_lazy_weight.py,41b73b8228754533e71c490e5670dc9f2a32d04598439d550b851c3832e06f66,0644,38539,38541,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/modules/test_tensor_utils.py,6fa88af2a5c6eee8015ecc7f778eb4ce61b7bdb9,100644,test,renamed,tests/modules/test_tensor_utils.py,70d81e0f6175cd43b252314c6fddaf05a8c8e67c7e53062225a4d57baaa6d6d7,0644,11732,11734,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/readiness_check/test_check_degenerate_output.py,01498a9419c250656fa43294512b546c8779f7f0,100644,test,renamed,tests/qualification/readiness/test_check_degenerate_output.py,27ca874d13eab71312e19619e21b30bc4c4633e6404bc129e9d5137cac3d7f31,0644,1526,1526,true,content_preserving_path_move,false
models/common/readiness_check/test_generate.py,e7ae3c07d8abe34053bccff5c754c52fa5d396df,100644,test,renamed,tests/qualification/readiness/test_generate.py,c9f3c0566985fb4d566e02996ed70db8dd9112bc5dddb45e27626a7e8d3ed271,0644,2813,2813,true,content_preserving_path_move,false
models/common/readiness_check/test_run_prefill_check.py,55092b0db16dd156311339dc6eb350d127f4c130,100644,test,renamed,tests/qualification/readiness/test_run_prefill_check.py,ea45eda9c99a80fc1ca818b5a85e75149b12105656a3e74dbb63a98a8fd7162a,0644,1980,1980,true,content_preserving_path_move,false
models/common/readiness_check/test_run_teacher_forcing.py,5bfa8732775c11376cd8ed883e5250a0ebd888af,100644,test,renamed,tests/qualification/readiness/test_run_teacher_forcing.py,dbc9905e22817a91d3ce4e0bd0e7755ac2ad9ef8a84a680395b04e4cea602c63,0644,2544,2544,true,content_preserving_path_move,false
models/common/readiness_check/test_run_vllm_server.py,c3c382f4b9acb2998b37184a85ab16e083e79aac,100644,test,renamed,tests/qualification/readiness/test_run_vllm_server.py,3f5758b449b5d74990da2193e064c067698b7186d5c53705d270f45adae6e590,0644,2572,2572,true,content_preserving_path_move,false
models/common/readiness_check/test_schema.py,acada7854c4a4107b6c7241935c62db565045cab,100644,test,renamed,tests/qualification/readiness/test_schema.py,7a6cf57f321cb1cc85b46df75fe291a29ac1f45bde98ba69d0bcc220454e3be3,0644,1148,1148,true,content_preserving_path_move,false
models/common/tests/test_bh_required_capabilities.py,b690afac86c6fb3694126bf33cdf6892f581b55f,100644,test,renamed,tests/qualification/test_bh_required_capabilities.py,4334d378c8207edbbc042db0e4ce2414bde72f0548a889b983359293b20c83d8,0644,28129,28136,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/test_tttv2_validate_vllm_matrix.py,66daca8bfe7abcffc5efea1ba28c270ce21ad487,100644,test,renamed,tests/qualification/test_validate_vllm_matrix.py,889d7df07b7a852338fee54dae9f813c34860ce30e4314e3ef366eb196a317a2,0644,19381,19381,true,content_preserving_path_move,false
models/common/utility_functions.py,ebfea6474e67f4fd79363ddf81b85bedfa66961b,100644,boundary_support,split,tests/support/comparison.py,0a50905ac7fa33ab14a7df90da4982320df119bc35f991925aa6b9edf184f7fe,0644,46561,46561,true,whole_pinned_snapshot;phase3_semantic_split_or_filter_deferred,true
models/common/tests/utils.py,8ae0d3261adebb5deb3b0761e070527397fed524,100644,test_support,renamed,tests/support/helpers.py,a0ad032e617f3cb820ceb8c86c54cb2050c74c42e8a7312e4a68d142c9f4eee0,0644,682,682,true,content_preserving_path_move,false
models/common/tests/test_auto_compose.py,61541e0cac7110ba7afa03686fb5cf452b127a4d,100644,test,renamed,tests/support/test_auto_compose.py,d17aff0efa9edbb536aae548cf3b2b50b99d829af195a794486e7a704089b2aa,0644,16539,16545,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/test_distribute_as.py,fd50ba136dab81c6cdbc76cd1ae8fcded7213dfa,100644,test,renamed,tests/support/test_distribute_as.py,48ed389fb000dd8028c753011dc86826d0123400247d6e66e5c6dc16b4c04e32,0644,8589,8601,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/test_metrics.py,05454d53a9133c77c78eb615ce4a415db16c3db6,100644,test,renamed,tests/support/test_metrics.py,8d1e38a2e08142ca79eea4455dbd5a8d198b4bb51e1e777a4c02df82844fe7fa,0644,27380,27386,false,content_preserving_path_move;mechanical_import_rewrites=1,false
models/common/tests/test_utils.py,46bc097942b7279586a1615acaa6c80e9edd1e98,100644,test,renamed,tests/support/test_utils.py,bffa00836dc5f7326f8768650e2c3c1850b3525ce1f354be0b596ab874f5e780,0644,1695,1693,false,content_preserving_path_move;mechanical_import_rewrites=2,false
models/common/tests/test_validation_tools.py,f4af09db6b176ed831ccba5eb82ba6a12e7d01f5,100644,test,renamed,tests/support/test_validation_tools.py,ebd86727d8be90027fc58b1179591182c024a3088a1bfff12fab439edeee2901,0644,24604,24622,false,content_preserving_path_move;mechanical_import_rewrites=3,false
